,moderator,id_request,request_time,start_time,finish_time,team,before_1_resp_min,solve_prblm_min,total_requests_by_mod,hour_of_day,date
29189,180,211243,2020-12-19 12:07:35,2020-12-23 18:03:44,2020-12-23 18:04:07,wholesale,6116.15,0.383,1349,12,2020-12-23
29192,180,211246,2020-12-19 12:10:35,2020-12-23 18:04:08,2020-12-23 18:05:29,wholesale,6113.55,1.35,1349,12,2020-12-23
29195,180,211249,2020-12-19 12:15:53,2020-12-23 18:05:30,2020-12-23 18:08:05,wholesale,6109.617,2.583,1349,12,2020-12-23
29200,180,211255,2020-12-19 12:20:26,2020-12-23 18:08:06,2020-12-23 18:09:15,wholesale,6107.667,1.15,1349,12,2020-12-23
29202,180,211257,2020-12-19 12:22:08,2020-12-23 18:09:16,2020-12-23 18:10:27,wholesale,6107.133,1.183,1349,12,2020-12-23
29206,180,211264,2020-12-19 12:29:45,2020-12-23 18:10:28,2020-12-23 18:11:42,wholesale,6100.717,1.233,1349,12,2020-12-23
29207,180,211265,2020-12-19 12:29:54,2020-12-23 18:11:44,2020-12-23 18:14:17,wholesale,6101.833,2.55,1349,12,2020-12-23
29203,180,211260,2020-12-19 12:24:55,2020-12-23 18:16:36,2020-12-23 18:17:39,wholesale,6111.683,1.05,1349,12,2020-12-23
29209,180,211268,2020-12-19 12:33:29,2020-12-23 18:17:40,2020-12-23 18:20:09,wholesale,6104.183,2.483,1349,12,2020-12-23
29215,180,211279,2020-12-19 12:44:36,2020-12-23 18:28:10,2020-12-23 18:34:41,wholesale,6103.567,6.517,1349,12,2020-12-23
29216,180,211283,2020-12-19 12:48:42,2020-12-23 18:38:09,2020-12-23 18:39:01,wholesale,6109.45,0.867,1349,12,2020-12-23
29217,180,211284,2020-12-19 12:48:54,2020-12-23 18:39:03,2020-12-23 18:40:01,wholesale,6110.15,0.967,1349,12,2020-12-23
29218,180,211285,2020-12-19 12:49:10,2020-12-23 18:40:02,2020-12-23 18:41:13,wholesale,6110.867,1.183,1349,12,2020-12-23
29219,180,211286,2020-12-19 12:49:22,2020-12-23 18:41:14,2020-12-23 18:42:14,wholesale,6111.867,1.0,1349,12,2020-12-23
29225,180,211294,2020-12-19 12:52:29,2020-12-23 18:42:15,2020-12-23 18:43:51,wholesale,6109.767,1.6,1349,12,2020-12-23
29226,180,211295,2020-12-19 12:53:38,2020-12-23 18:43:51,2020-12-23 18:44:13,wholesale,6110.217,0.367,1349,12,2020-12-23
29229,180,211299,2020-12-19 12:58:23,2020-12-23 18:44:14,2020-12-23 18:45:51,wholesale,6105.85,1.617,1349,12,2020-12-23
29230,180,211300,2020-12-19 12:58:39,2020-12-23 18:45:52,2020-12-23 18:46:53,wholesale,6107.217,1.017,1349,12,2020-12-23
29231,180,211301,2020-12-19 12:58:54,2020-12-23 18:46:54,2020-12-23 18:48:58,wholesale,6108.0,2.067,1349,12,2020-12-23
29232,180,211302,2020-12-19 12:59:08,2020-12-23 18:48:59,2020-12-23 18:51:48,wholesale,6109.85,2.817,1349,12,2020-12-23
29233,180,211303,2020-12-19 12:59:20,2020-12-23 18:51:49,2020-12-23 18:53:55,wholesale,6112.483,2.1,1349,12,2020-12-23
29234,180,211304,2020-12-19 12:59:34,2020-12-23 18:53:55,2020-12-23 18:54:02,wholesale,6114.35,0.117,1349,12,2020-12-23
29236,180,211307,2020-12-19 13:01:19,2020-12-23 18:54:04,2020-12-23 18:55:14,wholesale,6112.75,1.167,1349,13,2020-12-23
29242,180,211314,2020-12-19 13:07:43,2020-12-23 18:56:04,2020-12-23 18:58:41,wholesale,6108.35,2.617,1349,13,2020-12-23
29424,180,211650,2020-12-20 01:11:13,2020-12-24 09:05:38,2020-12-24 09:07:41,wholesale,6234.417,2.05,1349,1,2020-12-24
29427,180,211655,2020-12-20 01:29:09,2020-12-24 09:07:43,2020-12-24 09:11:58,wholesale,6218.567,4.25,1349,1,2020-12-24
29428,180,211657,2020-12-20 01:33:57,2020-12-24 09:11:59,2020-12-24 09:13:00,wholesale,6218.033,1.017,1349,1,2020-12-24
29429,180,211658,2020-12-20 01:34:30,2020-12-24 09:13:00,2020-12-24 09:13:57,wholesale,6218.5,0.95,1349,1,2020-12-24
29430,180,211659,2020-12-20 01:35:08,2020-12-24 09:13:59,2020-12-24 09:15:24,wholesale,6218.85,1.417,1349,1,2020-12-24
29432,180,211661,2020-12-20 01:35:54,2020-12-24 09:15:24,2020-12-24 09:17:28,wholesale,6219.5,2.067,1349,1,2020-12-24
29434,180,211663,2020-12-20 01:37:14,2020-12-24 09:17:29,2020-12-24 09:21:19,wholesale,6220.25,3.833,1349,1,2020-12-24
29436,180,211665,2020-12-20 01:40:36,2020-12-24 09:21:19,2020-12-24 09:22:43,wholesale,6220.717,1.4,1349,1,2020-12-24
29438,180,211667,2020-12-20 01:42:17,2020-12-24 09:22:44,2020-12-24 09:24:13,wholesale,6220.45,1.483,1349,1,2020-12-24
29440,180,211670,2020-12-20 01:43:17,2020-12-24 09:24:13,2020-12-24 09:25:27,wholesale,6220.933,1.233,1349,1,2020-12-24
29443,180,211675,2020-12-20 01:49:57,2020-12-24 09:27:52,2020-12-24 09:31:24,wholesale,6217.917,3.533,1349,1,2020-12-24
29444,180,211676,2020-12-20 01:52:38,2020-12-24 09:31:24,2020-12-24 09:33:29,wholesale,6218.767,2.083,1349,1,2020-12-24
29446,180,211678,2020-12-20 01:58:43,2020-12-24 09:33:30,2020-12-24 09:36:00,wholesale,6214.783,2.5,1349,1,2020-12-24
29447,180,211679,2020-12-20 01:59:53,2020-12-24 09:36:01,2020-12-24 09:41:01,wholesale,6216.133,5.0,1349,1,2020-12-24
29449,180,211683,2020-12-20 02:05:26,2020-12-24 09:41:01,2020-12-24 09:46:13,wholesale,6215.583,5.2,1349,2,2020-12-24
29452,180,211691,2020-12-20 02:28:15,2020-12-24 09:46:14,2020-12-24 09:48:45,wholesale,6197.983,2.517,1349,2,2020-12-24
29453,180,211693,2020-12-20 02:34:44,2020-12-24 09:48:46,2020-12-24 09:50:15,wholesale,6194.033,1.483,1349,2,2020-12-24
29455,180,211696,2020-12-20 02:37:09,2020-12-24 09:50:17,2020-12-24 09:53:26,wholesale,6193.133,3.15,1349,2,2020-12-24
29457,180,211699,2020-12-20 02:39:33,2020-12-24 09:53:28,2020-12-24 09:55:45,wholesale,6193.917,2.283,1349,2,2020-12-24
29460,180,211703,2020-12-20 02:44:14,2020-12-24 09:55:46,2020-12-24 09:57:29,wholesale,6191.533,1.717,1349,2,2020-12-24
29461,180,211704,2020-12-20 02:44:23,2020-12-24 09:57:30,2020-12-24 09:58:23,wholesale,6193.117,0.883,1349,2,2020-12-24
29462,180,211705,2020-12-20 02:46:06,2020-12-24 09:58:24,2020-12-24 09:59:41,wholesale,6192.3,1.283,1349,2,2020-12-24
29464,180,211707,2020-12-20 02:52:02,2020-12-24 09:59:42,2020-12-24 09:59:59,wholesale,6187.667,0.283,1349,2,2020-12-24
29465,180,211708,2020-12-20 02:57:22,2020-12-24 10:00:00,2020-12-24 10:01:59,wholesale,6182.633,1.983,1349,2,2020-12-24
29467,180,211711,2020-12-20 03:03:08,2020-12-24 10:02:00,2020-12-24 10:03:07,wholesale,6178.867,1.117,1349,3,2020-12-24
29469,180,211713,2020-12-20 03:03:54,2020-12-24 10:03:08,2020-12-24 10:07:02,wholesale,6179.233,3.9,1349,3,2020-12-24
29472,180,211716,2020-12-20 03:05:04,2020-12-24 10:07:05,2020-12-24 10:07:44,wholesale,6182.017,0.65,1349,3,2020-12-24
29474,180,211718,2020-12-20 03:08:46,2020-12-24 10:07:46,2020-12-24 10:08:36,wholesale,6179.0,0.833,1349,3,2020-12-24
29476,180,211720,2020-12-20 03:11:02,2020-12-24 10:08:37,2020-12-24 10:09:34,wholesale,6177.583,0.95,1349,3,2020-12-24
29477,180,211721,2020-12-20 03:11:23,2020-12-24 10:09:36,2020-12-24 10:13:58,wholesale,6178.217,4.367,1349,3,2020-12-24
29479,180,211724,2020-12-20 03:12:27,2020-12-24 10:14:00,2020-12-24 10:17:54,wholesale,6181.55,3.9,1349,3,2020-12-24
29480,180,211726,2020-12-20 03:14:21,2020-12-24 10:17:56,2020-12-24 10:21:18,wholesale,6183.583,3.367,1349,3,2020-12-24
29483,180,211730,2020-12-20 03:15:56,2020-12-24 10:22:37,2020-12-24 10:23:55,wholesale,6186.683,1.3,1349,3,2020-12-24
29484,180,211732,2020-12-20 03:16:53,2020-12-24 10:23:56,2020-12-24 10:27:13,wholesale,6187.05,3.283,1349,3,2020-12-24
29486,180,211734,2020-12-20 03:17:40,2020-12-24 10:27:14,2020-12-24 10:28:23,wholesale,6189.567,1.15,1349,3,2020-12-24
29487,180,211735,2020-12-20 03:18:08,2020-12-24 10:28:24,2020-12-24 10:31:51,wholesale,6190.267,3.45,1349,3,2020-12-24
29489,180,211739,2020-12-20 03:20:14,2020-12-24 10:31:53,2020-12-24 10:32:48,wholesale,6191.65,0.917,1349,3,2020-12-24
29491,180,211742,2020-12-20 03:22:20,2020-12-24 10:37:22,2020-12-24 10:40:20,wholesale,6195.033,2.967,1349,3,2020-12-24
29493,180,211744,2020-12-20 03:23:28,2020-12-24 10:41:51,2020-12-24 10:41:52,wholesale,6198.383,0.017,1349,3,2020-12-24
29494,180,211745,2020-12-20 03:24:01,2020-12-24 10:41:52,2020-12-24 10:41:55,wholesale,6197.85,0.05,1349,3,2020-12-24
29495,180,211746,2020-12-20 03:24:50,2020-12-24 10:41:55,2020-12-24 10:48:24,wholesale,6197.083,6.483,1349,3,2020-12-24
29497,180,211748,2020-12-20 03:27:55,2020-12-24 10:48:25,2020-12-24 10:49:13,wholesale,6200.5,0.8,1349,3,2020-12-24
29498,180,211751,2020-12-20 03:29:18,2020-12-24 10:49:14,2020-12-24 10:52:32,wholesale,6199.933,3.3,1349,3,2020-12-24
29501,180,211754,2020-12-20 03:38:14,2020-12-24 10:52:33,2020-12-24 10:57:43,wholesale,6194.317,5.167,1349,3,2020-12-24
29503,180,211756,2020-12-20 03:39:58,2020-12-24 10:57:45,2020-12-24 10:59:16,wholesale,6197.783,1.517,1349,3,2020-12-24
30168,180,212758,2020-12-21 01:37:13,2020-12-25 20:19:57,2020-12-25 20:22:13,wholesale,6882.733,2.267,1349,1,2020-12-25
30169,180,212759,2020-12-21 01:38:10,2020-12-25 20:22:14,2020-12-25 20:26:59,wholesale,6884.067,4.75,1349,1,2020-12-25
30170,180,212760,2020-12-21 01:42:29,2020-12-25 20:27:00,2020-12-25 20:34:37,wholesale,6884.517,7.617,1349,1,2020-12-25
30171,180,212761,2020-12-21 01:49:13,2020-12-25 20:34:38,2020-12-25 20:42:08,wholesale,6885.417,7.5,1349,1,2020-12-25
30172,180,212762,2020-12-21 01:51:35,2020-12-25 20:42:10,2020-12-25 20:52:11,wholesale,6890.583,10.017,1349,1,2020-12-25
30173,180,212764,2020-12-21 02:03:56,2020-12-25 20:52:13,2020-12-25 20:54:05,wholesale,6888.283,1.867,1349,2,2020-12-25
30175,180,212767,2020-12-21 02:14:26,2020-12-25 20:54:06,2020-12-25 20:55:29,wholesale,6879.667,1.383,1349,2,2020-12-25
30176,180,212770,2020-12-21 02:22:14,2020-12-25 20:55:30,2020-12-25 20:56:38,wholesale,6873.267,1.133,1349,2,2020-12-25
30177,180,212772,2020-12-21 02:26:20,2020-12-25 20:56:40,2020-12-25 20:57:51,wholesale,6870.333,1.183,1349,2,2020-12-25
30178,180,212773,2020-12-21 02:27:15,2020-12-25 20:57:52,2020-12-25 20:59:07,wholesale,6870.617,1.25,1349,2,2020-12-25
30179,180,212774,2020-12-21 02:31:00,2020-12-25 20:59:08,2020-12-25 20:59:56,wholesale,6868.133,0.8,1349,2,2020-12-25
30180,180,212775,2020-12-21 02:39:15,2020-12-25 20:59:58,2020-12-25 21:00:42,wholesale,6860.717,0.733,1349,2,2020-12-25
30181,180,212776,2020-12-21 02:42:00,2020-12-25 21:00:44,2020-12-25 21:03:19,wholesale,6858.733,2.583,1349,2,2020-12-25
30182,180,212777,2020-12-21 02:45:57,2020-12-25 21:03:20,2020-12-25 21:03:24,wholesale,6857.383,0.067,1349,2,2020-12-25
30184,180,212782,2020-12-21 03:03:17,2020-12-25 22:32:44,2020-12-25 22:38:03,wholesale,6929.45,5.317,1349,3,2020-12-25
30183,180,212778,2020-12-21 02:50:11,2020-12-25 22:38:04,2020-12-25 22:39:09,wholesale,6947.883,1.083,1349,2,2020-12-25
30185,180,212783,2020-12-21 03:11:03,2020-12-25 22:39:10,2020-12-25 22:42:14,wholesale,6928.117,3.067,1349,3,2020-12-25
30186,180,212786,2020-12-21 03:28:00,2020-12-25 22:42:14,2020-12-25 22:42:15,wholesale,6914.233,0.017,1349,3,2020-12-25
30187,180,212788,2020-12-21 03:35:16,2020-12-25 22:42:15,2020-12-25 22:47:10,wholesale,6906.983,4.917,1349,3,2020-12-25
30189,180,212799,2020-12-21 03:59:55,2020-12-25 22:47:11,2020-12-25 22:47:28,wholesale,6887.267,0.283,1349,3,2020-12-25
30190,180,212805,2020-12-21 04:17:02,2020-12-25 22:47:31,2020-12-25 22:50:36,wholesale,6870.483,3.083,1349,4,2020-12-25
30191,180,212806,2020-12-21 04:17:40,2020-12-25 22:50:37,2020-12-25 22:51:46,wholesale,6872.95,1.15,1349,4,2020-12-25
32704,180,216516,2020-12-25 16:00:56,2020-12-25 22:57:20,2020-12-25 22:59:11,wholesale,416.4,1.85,1349,16,2020-12-25
32705,180,216517,2020-12-25 16:01:44,2020-12-25 22:59:12,2020-12-25 23:01:43,wholesale,417.467,2.517,1349,16,2020-12-25
32530,180,216265,2020-12-25 09:43:25,2020-12-28 19:10:03,2020-12-28 19:13:44,wholesale,4886.633,3.683,1349,9,2020-12-28
32532,180,216267,2020-12-25 09:45:57,2020-12-28 19:13:46,2020-12-28 19:15:53,wholesale,4887.817,2.117,1349,9,2020-12-28
32536,180,216272,2020-12-25 09:53:48,2020-12-28 19:15:59,2020-12-28 19:17:43,wholesale,4882.183,1.733,1349,9,2020-12-28
32540,180,216276,2020-12-25 09:56:22,2020-12-28 19:17:45,2020-12-28 19:18:57,wholesale,4881.383,1.2,1349,9,2020-12-28
32541,180,216277,2020-12-25 09:56:44,2020-12-28 19:18:58,2020-12-28 19:22:25,wholesale,4882.233,3.45,1349,9,2020-12-28
32543,180,216279,2020-12-25 09:59:31,2020-12-28 19:22:27,2020-12-28 19:26:19,wholesale,4882.933,3.867,1349,9,2020-12-28
32544,180,216281,2020-12-25 10:01:49,2020-12-28 19:28:42,2020-12-28 19:29:36,wholesale,4886.883,0.9,1349,10,2020-12-28
32546,180,216283,2020-12-25 10:04:08,2020-12-28 19:29:37,2020-12-28 19:34:21,wholesale,4885.483,4.733,1349,10,2020-12-28
32547,180,216284,2020-12-25 10:04:25,2020-12-28 19:34:22,2020-12-28 19:38:05,wholesale,4889.95,3.717,1349,10,2020-12-28
32550,180,216290,2020-12-25 10:07:01,2020-12-28 19:38:06,2020-12-28 19:40:08,wholesale,4891.083,2.033,1349,10,2020-12-28
32552,180,216294,2020-12-25 10:09:54,2020-12-28 19:40:09,2020-12-28 19:42:33,wholesale,4890.25,2.4,1349,10,2020-12-28
32553,180,216295,2020-12-25 10:10:08,2020-12-28 19:42:34,2020-12-28 19:43:56,wholesale,4892.433,1.367,1349,10,2020-12-28
32555,180,216297,2020-12-25 10:13:01,2020-12-28 19:43:57,2020-12-28 19:51:32,wholesale,4890.933,7.583,1349,10,2020-12-28
32557,180,216299,2020-12-25 10:16:38,2020-12-28 19:51:33,2020-12-28 19:53:06,wholesale,4894.917,1.55,1349,10,2020-12-28
32558,180,216300,2020-12-25 10:16:55,2020-12-28 19:53:07,2020-12-28 19:55:14,wholesale,4896.2,2.117,1349,10,2020-12-28
32559,180,216301,2020-12-25 10:16:56,2020-12-28 19:55:15,2020-12-28 19:59:45,wholesale,4898.317,4.5,1349,10,2020-12-28
32560,180,216302,2020-12-25 10:17:57,2020-12-28 19:59:46,2020-12-28 20:00:49,wholesale,4901.817,1.05,1349,10,2020-12-28
32563,180,216305,2020-12-25 10:20:20,2020-12-28 20:00:51,2020-12-28 20:01:48,wholesale,4900.517,0.95,1349,10,2020-12-28
32568,180,216311,2020-12-25 10:24:38,2020-12-28 20:01:51,2020-12-28 20:03:03,wholesale,4897.217,1.2,1349,10,2020-12-28
32569,180,216312,2020-12-25 10:24:39,2020-12-28 20:03:05,2020-12-28 20:06:08,wholesale,4898.433,3.05,1349,10,2020-12-28
32570,180,216314,2020-12-25 10:25:42,2020-12-28 20:06:10,2020-12-28 20:08:27,wholesale,4900.467,2.283,1349,10,2020-12-28
32571,180,216315,2020-12-25 10:26:27,2020-12-28 20:08:28,2020-12-28 20:09:13,wholesale,4902.017,0.75,1349,10,2020-12-28
32572,180,216316,2020-12-25 10:26:27,2020-12-28 20:09:14,2020-12-28 20:10:16,wholesale,4902.783,1.033,1349,10,2020-12-28
32573,180,216317,2020-12-25 10:26:42,2020-12-28 20:10:17,2020-12-28 20:10:38,wholesale,4903.583,0.35,1349,10,2020-12-28
32575,180,216319,2020-12-25 10:28:43,2020-12-28 20:10:39,2020-12-28 20:11:35,wholesale,4901.933,0.933,1349,10,2020-12-28
32576,180,216320,2020-12-25 10:28:58,2020-12-28 20:11:36,2020-12-28 20:14:51,wholesale,4902.633,3.25,1349,10,2020-12-28
32577,180,216323,2020-12-25 10:30:20,2020-12-28 20:14:52,2020-12-28 20:15:58,wholesale,4904.533,1.1,1349,10,2020-12-28
32578,180,216324,2020-12-25 10:30:38,2020-12-28 20:15:59,2020-12-28 20:16:48,wholesale,4905.35,0.817,1349,10,2020-12-28
32579,180,216325,2020-12-25 10:32:18,2020-12-28 20:16:49,2020-12-28 20:21:04,wholesale,4904.517,4.25,1349,10,2020-12-28
32580,180,216326,2020-12-25 10:33:32,2020-12-28 20:21:05,2020-12-28 20:24:24,wholesale,4907.55,3.317,1349,10,2020-12-28
32581,180,216327,2020-12-25 10:33:55,2020-12-28 20:24:24,2020-12-28 20:24:27,wholesale,4910.483,0.05,1349,10,2020-12-28
32582,180,216328,2020-12-25 10:34:20,2020-12-28 20:24:28,2020-12-28 20:26:09,wholesale,4910.133,1.683,1349,10,2020-12-28
32583,180,216329,2020-12-25 10:34:30,2020-12-28 20:26:11,2020-12-28 20:26:46,wholesale,4911.683,0.583,1349,10,2020-12-28
32584,180,216330,2020-12-25 10:34:40,2020-12-28 20:26:48,2020-12-28 20:27:24,wholesale,4912.133,0.6,1349,10,2020-12-28
32585,180,216332,2020-12-25 10:36:56,2020-12-28 20:27:25,2020-12-28 20:30:27,wholesale,4910.483,3.033,1349,10,2020-12-28
32587,180,216334,2020-12-25 10:39:33,2020-12-28 20:30:28,2020-12-28 20:32:31,wholesale,4910.917,2.05,1349,10,2020-12-28
32592,180,216339,2020-12-25 10:44:36,2020-12-28 20:32:32,2020-12-28 20:34:30,wholesale,4907.933,1.967,1349,10,2020-12-28
32593,180,216340,2020-12-25 10:44:54,2020-12-28 20:34:31,2020-12-28 20:35:54,wholesale,4909.617,1.383,1349,10,2020-12-28
32595,180,216342,2020-12-25 10:49:20,2020-12-28 20:35:55,2020-12-28 20:38:36,wholesale,4906.583,2.683,1349,10,2020-12-28
32597,180,216344,2020-12-25 10:54:58,2020-12-28 20:38:38,2020-12-28 20:41:12,wholesale,4903.667,2.567,1349,10,2020-12-28
32599,180,216346,2020-12-25 10:57:28,2020-12-28 20:41:14,2020-12-28 20:46:13,wholesale,4903.767,4.983,1349,10,2020-12-28
32601,180,216348,2020-12-25 10:57:48,2020-12-28 20:46:15,2020-12-28 20:49:38,wholesale,4908.45,3.383,1349,10,2020-12-28
32602,180,216349,2020-12-25 10:58:13,2020-12-28 20:49:40,2020-12-28 20:50:58,wholesale,4911.45,1.3,1349,10,2020-12-28
32628,180,216387,2020-12-25 12:07:59,2020-12-28 20:51:20,2020-12-28 20:53:28,wholesale,4843.35,2.133,1349,12,2020-12-28
31726,180,215114,2020-12-24 08:51:59,2020-12-28 20:53:28,2020-12-28 20:53:29,wholesale,6481.483,0.017,1349,8,2020-12-28
33408,180,217491,2020-12-26 13:45:59,2020-12-29 19:14:02,2020-12-29 19:16:07,wholesale,4648.05,2.083,1349,13,2020-12-29
33409,180,217492,2020-12-26 13:46:47,2020-12-29 19:16:08,2020-12-29 19:17:11,wholesale,4649.35,1.05,1349,13,2020-12-29
33410,180,217493,2020-12-26 13:46:55,2020-12-29 19:17:12,2020-12-29 19:17:40,wholesale,4650.283,0.467,1349,13,2020-12-29
33411,180,217496,2020-12-26 13:47:45,2020-12-29 19:17:42,2020-12-29 19:18:06,wholesale,4649.95,0.4,1349,13,2020-12-29
33412,180,217497,2020-12-26 13:48:02,2020-12-29 19:18:07,2020-12-29 19:19:11,wholesale,4650.083,1.067,1349,13,2020-12-29
33413,180,217498,2020-12-26 13:48:31,2020-12-29 19:19:12,2020-12-29 19:19:23,wholesale,4650.683,0.183,1349,13,2020-12-29
33415,180,217501,2020-12-26 13:49:16,2020-12-29 19:19:24,2020-12-29 19:19:42,wholesale,4650.133,0.3,1349,13,2020-12-29
33416,180,217503,2020-12-26 13:50:01,2020-12-29 19:19:43,2020-12-29 19:20:21,wholesale,4649.7,0.633,1349,13,2020-12-29
33430,180,217525,2020-12-26 14:12:45,2020-12-29 19:20:22,2020-12-29 19:22:49,wholesale,4627.617,2.45,1349,14,2020-12-29
33433,180,217530,2020-12-26 14:16:05,2020-12-29 19:26:07,2020-12-29 19:27:35,wholesale,4630.033,1.467,1349,14,2020-12-29
33438,180,217537,2020-12-26 14:24:38,2020-12-29 19:27:36,2020-12-29 19:28:37,wholesale,4622.967,1.017,1349,14,2020-12-29
33443,180,217550,2020-12-26 14:48:54,2020-12-29 19:28:38,2020-12-29 19:29:23,wholesale,4599.733,0.75,1349,14,2020-12-29
33446,180,217554,2020-12-26 14:56:19,2020-12-29 19:29:24,2020-12-29 19:33:00,wholesale,4593.083,3.6,1349,14,2020-12-29
33447,180,217555,2020-12-26 14:56:31,2020-12-29 19:33:01,2020-12-29 19:34:02,wholesale,4596.5,1.017,1349,14,2020-12-29
33448,180,217556,2020-12-26 14:58:08,2020-12-29 19:34:03,2020-12-29 19:34:56,wholesale,4595.917,0.883,1349,14,2020-12-29
33450,180,217558,2020-12-26 14:59:38,2020-12-29 19:34:57,2020-12-29 19:35:44,wholesale,4595.317,0.783,1349,14,2020-12-29
33452,180,217560,2020-12-26 15:01:13,2020-12-29 19:36:07,2020-12-29 19:36:42,wholesale,4594.9,0.583,1349,15,2020-12-29
33453,180,217561,2020-12-26 15:01:36,2020-12-29 19:36:43,2020-12-29 19:38:07,wholesale,4595.117,1.4,1349,15,2020-12-29
33454,180,217562,2020-12-26 15:01:47,2020-12-29 19:38:09,2020-12-29 19:39:02,wholesale,4596.367,0.883,1349,15,2020-12-29
33455,180,217563,2020-12-26 15:01:59,2020-12-29 19:39:02,2020-12-29 19:39:54,wholesale,4597.05,0.867,1349,15,2020-12-29
33457,180,217565,2020-12-26 15:02:08,2020-12-29 19:39:55,2020-12-29 19:42:17,wholesale,4597.783,2.367,1349,15,2020-12-29
33451,180,217559,2020-12-26 14:59:53,2020-12-29 19:42:17,2020-12-29 19:42:18,wholesale,4602.4,0.017,1349,14,2020-12-29
33458,180,217567,2020-12-26 15:02:26,2020-12-29 19:42:18,2020-12-29 19:42:29,wholesale,4599.867,0.183,1349,15,2020-12-29
33459,180,217569,2020-12-26 15:04:11,2020-12-29 19:42:30,2020-12-29 19:45:19,wholesale,4598.317,2.817,1349,15,2020-12-29
33460,180,217570,2020-12-26 15:04:11,2020-12-29 19:45:20,2020-12-29 19:46:51,wholesale,4601.15,1.517,1349,15,2020-12-29
33461,180,217571,2020-12-26 15:06:26,2020-12-29 19:46:52,2020-12-29 19:52:38,wholesale,4600.433,5.767,1349,15,2020-12-29
33462,180,217572,2020-12-26 15:06:57,2020-12-29 19:52:38,2020-12-29 19:57:05,wholesale,4605.683,4.45,1349,15,2020-12-29
33463,180,217574,2020-12-26 15:08:55,2020-12-29 19:57:06,2020-12-29 20:02:30,wholesale,4608.183,5.4,1349,15,2020-12-29
33464,180,217576,2020-12-26 15:11:03,2020-12-29 20:02:30,2020-12-29 20:03:11,wholesale,4611.45,0.683,1349,15,2020-12-29
33470,180,217584,2020-12-26 15:18:45,2020-12-29 20:03:12,2020-12-29 20:08:06,wholesale,4604.45,4.9,1349,15,2020-12-29
33471,180,217585,2020-12-26 15:19:40,2020-12-29 20:08:08,2020-12-29 20:10:28,wholesale,4608.467,2.333,1349,15,2020-12-29
33472,180,217586,2020-12-26 15:23:28,2020-12-29 20:12:36,2020-12-29 20:13:34,wholesale,4609.133,0.967,1349,15,2020-12-29
33473,180,217587,2020-12-26 15:24:00,2020-12-29 20:13:35,2020-12-29 20:14:08,wholesale,4609.583,0.55,1349,15,2020-12-29
33474,180,217588,2020-12-26 15:27:04,2020-12-29 20:14:10,2020-12-29 20:15:12,wholesale,4607.1,1.033,1349,15,2020-12-29
33485,180,217618,2020-12-26 16:13:20,2020-12-29 20:15:14,2020-12-29 20:16:01,wholesale,4561.9,0.783,1349,16,2020-12-29
33488,180,217646,2020-12-26 17:48:51,2020-12-29 20:16:03,2020-12-29 20:16:26,wholesale,4467.2,0.383,1349,17,2020-12-29
33489,180,217649,2020-12-26 17:55:04,2020-12-29 20:19:07,2020-12-29 20:19:48,wholesale,4464.05,0.683,1349,17,2020-12-29
33490,180,217650,2020-12-26 17:56:10,2020-12-29 20:19:49,2020-12-29 20:20:13,wholesale,4463.65,0.4,1349,17,2020-12-29
33491,180,217651,2020-12-26 17:58:56,2020-12-29 20:20:14,2020-12-29 20:20:27,wholesale,4461.3,0.217,1349,17,2020-12-29
33492,180,217653,2020-12-26 18:04:56,2020-12-29 20:20:28,2020-12-29 20:20:44,wholesale,4455.533,0.267,1349,18,2020-12-29
33494,180,217655,2020-12-26 18:07:10,2020-12-29 20:20:46,2020-12-29 20:23:52,wholesale,4453.6,3.1,1349,18,2020-12-29
33495,180,217656,2020-12-26 18:11:39,2020-12-29 20:23:53,2020-12-29 20:23:54,wholesale,4452.233,0.017,1349,18,2020-12-29
33497,180,217661,2020-12-26 19:03:40,2020-12-29 20:24:21,2020-12-29 20:24:57,wholesale,4400.683,0.6,1349,19,2020-12-29
33499,180,217663,2020-12-26 19:03:54,2020-12-29 20:24:58,2020-12-29 20:26:19,wholesale,4401.067,1.35,1349,19,2020-12-29
33500,180,217664,2020-12-26 19:06:34,2020-12-29 20:26:20,2020-12-29 20:27:23,wholesale,4399.767,1.05,1349,19,2020-12-29
33503,180,217667,2020-12-26 19:18:05,2020-12-29 20:27:25,2020-12-29 20:28:18,wholesale,4389.333,0.883,1349,19,2020-12-29
35087,180,220036,2020-12-29 13:27:59,2020-12-29 20:45:16,2020-12-29 20:52:57,wholesale,437.283,7.683,1349,13,2020-12-29
35089,180,220041,2020-12-29 13:31:02,2020-12-29 20:52:57,2020-12-29 20:53:56,wholesale,441.917,0.983,1349,13,2020-12-29
35096,180,220072,2020-12-29 14:07:55,2020-12-29 20:53:58,2020-12-29 20:57:23,wholesale,406.05,3.417,1349,14,2020-12-29
35097,180,220074,2020-12-29 14:10:47,2020-12-29 20:57:24,2020-12-29 21:00:17,wholesale,406.617,2.883,1349,14,2020-12-29
35099,180,220079,2020-12-29 14:20:19,2020-12-29 21:00:19,2020-12-29 21:02:04,wholesale,400.0,1.75,1349,14,2020-12-29
35100,180,220080,2020-12-29 14:20:48,2020-12-29 21:02:04,2020-12-29 21:03:51,wholesale,401.267,1.783,1349,14,2020-12-29
35101,180,220081,2020-12-29 14:21:19,2020-12-29 21:03:52,2020-12-29 21:04:47,wholesale,402.55,0.917,1349,14,2020-12-29
